movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords
346364,tt1396484,It,7.239,19286,Released,2017-09-06,35000000,703000000,11.2724,135,en,"Horror, Thriller","New Line Cinema, Vertigo Entertainment, Lin Pictures, KatzSmith Productions",Andy Muschietti,"Jaeden Martell, Sophia Lillis, Jack Dylan Grazer","small town, based on novel or book, clown, bullying, abandoned house, coming of age, flashback, murder, balloon, maine, school, creature, fear, summer, killer, missing person, death of brother, well, kids, demonic, town history, frightened"
245891,tt2911666,John Wick,7.443,19594,Released,2014-10-22,20000000,88761661,14.63,101,en,"Action, Thriller","87Eleven, DefyNite Films, MJW Films, Thunder Road",Chad Stahelski,"Keanu Reeves, Michael Nyqvist, Alfie Allen","hitman, bratva (russian mafia), gangster, secret organization, revenge, murder, dog, retired, widower"
259316,tt3183660,Fantastic Beasts and Where to Find Them,7.316,19000,Released,2016-11-16,180000000,809342332,10.1098,132,en,"Fantasy, Adventure","Heyday Films, Warner Bros. Pictures",David Yates,"Eddie Redmayne, Katherine Waterston, Dan Fogler","witch, new york city, robbery, escape, teleportation, magic, suitcase, mistake, spin off, subway station, wizard, goblin, magical creature, 1920s, based on young adult novel"
12444,tt0926084,Harry Potter and the Deathly Hallows: Part 1,7.742,19416,Released,2010-11-17,250000000,954305868,18.2271,146,en,"Adventure, Fantasy","Warner Bros. Pictures, Heyday Films",David Yates,"Daniel Radcliffe, Emma Watson, Rupert Grint","witch, friendship, london, england, corruption, escape, teleportation, isolation, magic, bravery, radio, road trip, shelter, tension, attack, werewolf, ghost, road movie, wizard, mysterious, christmas, based on young adult novel"
354912,tt2380307,Coco,8.204,19880,Released,2017-10-27,175000000,807816196,27.8637,105,en,"Family, Animation, Music, Adventure","Pixar, Walt Disney Pictures",Lee Unkrich,"Anthony Gonzalez, Gael García Bernal, Benjamin Bratt","skeleton, mexico, guitar, afterlife, musician, holiday, villain, singer, murderer, life after death, kids, day of the dead, music, boy"
100402,tt1843866,Captain America: The Winter Soldier,7.654,19056,Released,2014-03-20,170000000,714766572,8.6485,136,en,"Action, Adventure, Science Fiction",Marvel Studios,Joe Russo,"Chris Evans, Samuel L. Jackson, Scarlett Johansson","washington dc, usa, superhero, shield, based on comic, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), political thriller"
557,tt0145487,Spider-Man,7.308,19508,Released,2002-05-01,139000000,821708551,20.4308,121,en,"Action, Science Fiction","Marvel Enterprises, Laura Ziskin Productions, Columbia Pictures",Sam Raimi,"Tobey Maguire, Willem Dafoe, Kirsten Dunst","new york city, adolescence, photographer, loss of loved one, photography, secret identity, hostility, superhero, spider, bad boss, villain, based on comic, teenage boy, teenage love, evil, super villain, taking responsibility, suspenseful"
10681,tt0910970,WALL·E,8.097,19126,Released,2008-06-22,180000000,521311860,16.9817,98,en,"Animation, Family, Science Fiction","Pixar, Walt Disney Pictures",Andrew Stanton,"Ben Burtt, Elissa Knight, Jeff Garlin","garbage, dystopia, space travel, distant future, loneliness, robot, aftercreditsstinger, duringcreditsstinger"
210577,tt2267998,Gone Girl,7.89,18943,Released,2014-10-01,61000000,370890259,21.2066,149,en,"Mystery, Thriller, Drama","20th Century Fox, Regency Enterprises",David Fincher,"Ben Affleck, Rosamund Pike, Neil Patrick Harris","infidelity, based on novel or book, wife, marriage crisis, investigation, disappearance, psychological thriller, whodunit, blunt, missing person, psychotic, search party, criminal lawyer, mysterious, detached, murder suspect, missing wife, satirical, perspective, manipulative woman, playful, killed during sex, irreverent, antagonistic, audacious, wry"
49051,tt0903624,The Hobbit: An Unexpected Journey,7.357,18702,Released,2012-12-12,250000000,1021103568,15.2033,169,en,"Adventure, Fantasy, Action","New Line Cinema, Metro-Goldwyn-Mayer, WingNut Films, Warner Bros. Pictures, Warner Bros. Entertainment",Peter Jackson,"Martin Freeman, Ian McKellen, Richard Armitage","based on novel or book, orcs, elves, dwarf, magic, horseback riding, sword, burglar, legend, riddle, mountain, contract, travel, troll, creature, thunderstorm, fantasy world, wizard, epic battle, lost ring, journey, ring, tunnel, underground lake, buried treasure, invisibility, quest, live action and animation, high fantasy, sword and sorcery, trekking, goblins, good versus evil, creatures, fantasy creature, amused, excited, hobbit"
585,tt0198781,"Monsters, Inc.",7.842,18762,Released,2001-11-01,115000000,579700000,19.2598,92,en,"Animation, Comedy, Family",Pixar,Pete Docter,"John Goodman, Billy Crystal, Mary Gibbs","monster, panic, cheating, kidnapping, door, infant, villain, portal, rivalry, energy supply, friends, hijinks, best friend, chameleon, family, parallel world, conveyor belt, duringcreditsstinger, villain arrested, invisibility, energy company, conspirators"
862,tt0114709,Toy Story,7.968,18739,Released,1995-11-22,30000000,394436586,23.9924,81,en,"Animation, Adventure, Family, Comedy",Pixar,John Lasseter,"Tom Hanks, Tim Allen, Don Rickles","rescue, friendship, mission, jealousy, villain, bullying, elementary school, rivalry, anthropomorphism, friends, computer animation, buddy, walkie talkie, toy car, boy next door, new toy, neighborhood, toy comes to life, resourcefulness, toy"
281957,tt1663202,The Revenant,7.533,18368,Released,2015-12-25,135000000,532950503,11.7318,157,en,"Western, Drama, Adventure","Monarchy Enterprises S.a.r.l., Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, Hong Kong Alpha Motion Pictures Co., M Productions, RatPac Entertainment",Alejandro González Iñárritu,"Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson","rape, based on novel or book, parent child relationship, winter, child murder, mountain, grizzly bear, animal attack, wilderness, gore, native american, forest, based on true story, liar, fur trapping, frontier, remake, revenge, survival, murder, bear, snow, scalping, animals, nature, wild west, bear attack, indian attack, dead horse, starvation, 19th century, wolves, ice"
209112,tt2975590,Batman v Superman: Dawn of Justice,5.976,18205,Released,2016-03-23,250000000,874362803,12.1038,152,en,"Action, Adventure, Fantasy","Warner Bros. Pictures, RatPac Entertainment, Atlas Entertainment, DC Entertainment, Cruel & Unusual Films",Zack Snyder,"Ben Affleck, Henry Cavill, Jesse Eisenberg","superhero, based on comic, revenge, vigilante, leading man, super power, dc extended universe (dceu), man vs man, leading men"
8587,tt0110357,The Lion King,8.3,18664,Released,1994-06-15,45000000,763455561,24.8975,89,en,"Family, Animation, Drama","Walt Disney Pictures, Walt Disney Feature Animation",Roger Allers,"Matthew Broderick, Moira Kelly, Nathan Lane","father murder, loss of loved one, africa, lion, cartoon, manipulation, villain, redemption, musical, uncle, murder, warthog, shaman, king, scar, family, hyena, meerkat, nature, mandrill, inspirational, comforting, powerful"
98,tt0172495,Gladiator,8.218,19553,Released,2000-05-04,103000000,465361176,29.9874,155,en,"Action, Drama, Adventure","Universal Pictures, Scott Free Productions, Red Wagon Entertainment, Mill Film, DreamWorks Pictures",Ridley Scott,"Russell Crowe, Joaquin Phoenix, Connie Nielsen","epic, gladiator, rome, italy, arena, senate, roman empire, parent child relationship, emperor, slavery, ancient rome, revenge, battlefield, slave auction, historical fiction, ancient world, combat, chariot, philosopher, barbarian horde, 2nd century, successor, commodus, maximus, serene, defiant"
37165,tt0120382,The Truman Show,8.146,18768,Released,1998-06-04,60000000,264100000,20.3652,103,en,"Comedy, Drama","Paramount Pictures, Scott Rudin Productions",Peter Weir,"Jim Carrey, Laura Linney, Noah Emmerich","escape, paranoia, dystopia, suspicion, video surveillance, deception, hidden camera, simulated reality , television producer, tv show in film, questioning, make believe, reflective, actor, tv show, dignified, allegory of the cave"
9806,tt0317705,The Incredibles,7.709,17933,Released,2004-10-27,92000000,631442092,13.8181,115,en,"Action, Adventure, Animation, Family","Walt Disney Pictures, Pixar",Brad Bird,"Craig T. Nelson, Holly Hunter, Sarah Vowell","hero, secret identity, superhero, villain, family relationships, super power, supervillain, 1950s, 1960s, superhero family"
329865,tt2543164,Arrival,7.612,18148,Released,2016-11-10,47000000,203388186,14.4945,116,en,"Drama, Science Fiction, Mystery","FilmNation Entertainment, Lava Bear Films, 21 Laps Entertainment",Denis Villeneuve,"Amy Adams, Jeremy Renner, Forest Whitaker","spacecraft, loss, time, alien, language, female protagonist, scientist, heartbreak, based on short story, military, alien language, linguist, first contact, communication, linguistics, time-manipulation, determinism, time manipulation"
496243,tt6751668,Parasite,8.5,18909,Released,2019-05-30,11363000,257591776,28.6873,133,ko,"Comedy, Thriller, Drama",Barunson E&A,Bong Joon Ho,"Song Kang-ho, Lee Sun-kyun, Cho Yeo-jeong","dark comedy, private lessons, birthday party, con artist, working class, psychological thriller, class differences, housekeeper, tutor, family, crime family, unemployed, wealthy family, south korea, relaxed, seoul, south korea"
76338,tt1981115,Thor: The Dark World,6.516,17521,Released,2013-10-30,170000000,644783140,11.6732,112,en,"Action, Adventure, Fantasy",Marvel Studios,Alan Taylor,"Chris Hemsworth, Natalie Portman, Tom Hiddleston","superhero, based on comic, hostile takeover, norse mythology, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), mythological place, antagonistic, bold"
1930,tt0948470,The Amazing Spider-Man,6.712,17644,Released,2012-06-23,215000000,757930663,16.2,136,en,"Action, Adventure, Science Fiction","Marvel Entertainment, Laura Ziskin Productions, Columbia Pictures, Matt Tolmach Productions, Arad Productions",Marc Webb,"Andrew Garfield, Emma Stone, Rhys Ifans","experiment, loss of loved one, superhero, based on comic, vigilante, teenage girl, violent death, teenage boy, super power, spider bite, masked vigilante, reboot, genetic engineering, social outcast, death of husband, duringcreditsstinger, virus, teen superhero, teenage angst, vigilante justice, absurd, intense, romantic, excited"
381288,tt4972582,Split,7.341,17595,Released,2017-01-19,9000000,278454358,13.0656,117,en,"Horror, Thriller","Blinding Edge Pictures, Blumhouse Productions",M. Night Shyamalan,"James McAvoy, Anya Taylor-Joy, Betty Buckley","child abuse, philadelphia, pennsylvania, kidnapping, gore, sequel, stalking, teenage girl, super power, mental illness, split personality, multiple personality, traumatic childhood, dissociative identity disorder, defiant"
383498,tt5463162,Deadpool 2,7.489,18304,Released,2018-05-15,110000000,785896632,11.7697,120,en,"Action, Comedy, Adventure","Maximum Effort, Genre Films, 20th Century Fox, Marvel Entertainment",David Leitch,"Ryan Reynolds, Josh Brolin, Morena Baccarin","hero, superhero, mutant, mercenary, based on comic, sequel, breaking the fourth wall, aftercreditsstinger, duringcreditsstinger, joyful"
694,tt0081505,The Shining,8.212,17843,Released,1980-05-23,19000000,44781695,14.1686,144,en,"Horror, Thriller","Warner Bros. Pictures, Peregrine, Hawk Films, The Producer Circle Co.",Stanley Kubrick,"Jack Nicholson, Shelley Duvall, Danny Lloyd","hotel, new year's eve, child abuse, based on novel or book, isolation, telepathy, delusion, halloween, snowstorm, colorado, seclusion, surrealism, alcoholism, yosemite, premonition, psychic power, caretaker, loneliness, vision, domestic violence, postmodern, psychological thriller, writer, twins, labyrinth, alcoholic, blizzard, mutilation, bloody body of child, extrasensory perception, uxoricide, motherhood, filicide, snowed in, burial ground, hypothermia, haunted hotel, psychological disintegration, paranoid, afi, pediatrician, repetition, mother son relationship, malicious, supernatural power, anxious, new year, supernatural horror, ghost child, psychotronic film, dreary, writers-block, cabin fever, psychological horror, deal with the devil, nuclear family, avant garde, suspenseful, tense, new year's party, twin sisters, identical twins, antagonistic"
24,tt0266697,Kill Bill: Vol. 1,7.97,17774,Released,2003-10-10,30000000,180906076,12.1088,111,en,"Action, Crime","Miramax, A Band Apart, Super Cool ManChu",Quentin Tarantino,"Uma Thurman, Lucy Liu, Vivica A. Fox","martial arts, japan, kung fu, showdown, coma, sword, asia, yakuza, bride, sword fight, revenge, vigilante, female yakuza, animated scene, wedding, samurai sword, eye patch, retribution, somber, pessimistic"
101299,tt1951264,The Hunger Games: Catching Fire,7.426,17593,Released,2013-11-15,130000000,865011746,13.2265,146,en,"Adventure, Action, Science Fiction","Lionsgate, Color Force",Francis Lawrence,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth","rebellion, based on novel or book, propaganda, dystopia, uprising, sequel, president, survival, murder, conspiracy, female protagonist, tournament, game, survival competition, based on young adult novel, intense, antagonistic, powerful"
77338,tt1675434,The Intouchables,8.273,17530,Released,2011-11-02,13000000,426590315,13.8887,113,fr,"Drama, Comedy","Gaumont, Quad Productions, Chaocorp, Ten Films, TF1 Films Production",Olivier Nakache,"François Cluzet, Omar Sy, Dominique Henry","friendship, male friendship, based on true story, masseuse, aristocrat, paragliding, interracial friendship, unlikely friendship, duringcreditsstinger, quadriplegic, quadriplegia, feel good, intouchables"
419430,tt5052448,Get Out,7.616,17783,Released,2017-02-24,4500000,255407969,13.1999,104,en,"Mystery, Thriller, Horror","Monkeypaw Productions, Blumhouse Productions, QC Entertainment",Jordan Peele,"Daniel Kaluuya, Allison Williams, Catherine Keener","kidnapping, externally controlled action, manipulation, dark comedy, hypnosis, parents-in-law, satire, racist, revenge, interracial relationship, disappearance, racism, psychological thriller, biting, blunt, neurosurgeon, missing person, stereotype, brain surgery, satirical, race-conscious, dreary"
205596,tt2084970,The Imitation Game,7.995,17272,Released,2014-11-14,14000000,233555708,15.169,113,en,"History, Drama, Thriller, War","Bristol Automotive, Black Bear Pictures, FilmNation Entertainment",Morten Tyldum,"Benedict Cumberbatch, Keira Knightley, Matthew Goode","england, homophobia, world war ii, mathematician, genius, biography, male homosexuality, code breaking, lgbt, logician, cryptography, math genius, gay theme, codes, intense, amused, assertive, commanding"
