movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords,Profit,Year,Distance From Mean
464504,tt7054636,A Madea Family Funeral,5.9,483,Released,2019-03-01,20000000,74747725,2.033,109,en,Comedy,Tyler Perry Studios,Tyler Perry,"Cassi Davis, Patrice Lovely, Tyler Perry","funeral, georgia, family secrets, sequel, backwoods, family, family reunion, black cinema",54747725,2019,12133595.31326481
396535,tt5700672,Train to Busan,7.75,7708,Released,2016-07-20,8500000,87547518,20.7015,118,ko,"Horror, Thriller, Action, Adventure","Next Entertainment World, RedPeter Films, Contents Panda, Union Investment Partners, KTB Network",Yeon Sang-ho,"Gong Yoo, Kim Su-an, Jung Yu-mi","zombie, train, survival horror, macabre, pandemic, hostile, hopeless, frantic, busan, south korea, anxious, south korea, dramatic, intense, cruel, disheartening, frightened, ghoulish, harsh, hopeful, zombies",79047518,2016,12166197.68673519
454619,tt1563742,Overboard,6.654,1392,Released,2018-04-13,12000000,91244913,3.5022,112,en,"Romance, Comedy","Metro-Goldwyn-Mayer, Pantelion Films, 3Pas Studios",Rob Greenberg,"Anna Faris, Eugenio Derbez, Eva Longoria","amnesia, remake, revenge, wealthy, rich",79244913,2018,12363592.68673519
354072,tt4967094,Our Times,7.4,159,Released,2015-08-13,2700000,82027760,1.1762,133,zh,"Romance, Comedy","Hualien Media International, Huace Pictures, Spring Thunder Entertainment, Focus Films Limited",Frankie Chen,"Vivian Sung, Darren Wang, Dino Lee","high school, romance, school",79327760,2015,12446439.68673519
417384,tt3387520,Scary Stories to Tell in the Dark,6.499,2685,Released,2019-08-08,25000000,104545505,3.5149,108,en,"Horror, Adventure, Mystery","1212 Entertainment, Double Dare You, Entertainment One, CBS Films, Rolling Hills, Hivemind, Starlight Culture Entertainment Group",André Øvredal,"Zoe Colletti, Dean Norris, Michael Garza","small town, based on novel or book, halloween, haunted house, scarecrow, family secrets, urban legend, racism, high school friends, aspiring writer, draft dodger, 1960s, folk horror",79545505,2019,12664184.68673519
342473,tt2261287,Ballerina,7.194,1890,Released,2016-12-14,30000000,109573511,4.9546,89,en,"Animation, Adventure, Comedy, Family","Main Journey, Caramel Films, Quad Productions, L'Atelier Animation",Eric Summer,"Elle Fanning, Dane DeHaan, Carly Rae Jepsen","opera, dance, paris, france, flying, inventor, musical, life's dream, ballet, orphan, statue of liberty, eiffel tower, paris, 19th century",79573511,2016,12692190.68673519
830784,tt14668630,"Lyle, Lyle, Crocodile",7.0,599,Released,2022-10-07,50000000,104088441,3.8113,106,en,"Comedy, Family, Music","Eagle Pictures, Columbia Pictures",Will Speck,"Shawn Mendes, Winslow Fegley, Javier Bardem","crocodile, musical, based on children's book, outsider, live action and animation, talking animal",54088441,2022,12792879.31326481
328425,tt4178092,The Gift,6.7,3255,Released,2015-07-31,5000000,58978653,2.8213,108,en,"Thriller, Mystery, Drama","Blumhouse Productions, Blue-Tongue Films, Ahimsa Films",Joel Edgerton,"Jason Bateman, Rebecca Hall, Joel Edgerton","chicago, illinois, husband wife relationship, married couple, phobia, psychological thriller, los angeles, california, suburb, dog, new home, next door neighbor, moving in, new job, dinner party, odd, secrecy, gift, anxiety, high school classmates, unexpected visit, work from home",53978653,2015,12902667.31326481
426543,tt5523010,The Nutcracker and the Four Realms,6.082,2164,Released,2018-10-26,120000000,173961069,3.6083,99,en,"Fantasy, Adventure, Family","Walt Disney Pictures, The Mark Gordon Company",Lasse Hallström,"Mackenzie Foy, Jayden Fowora-Knight, Tom Sweet","princess, magic, fairy tale, betrayal, magical object, based on short story, christmas",53961069,2018,12920251.31326481
271706,tt1920885,Big Fish & Begonia,7.419,442,Released,2016-07-08,4531653,84552250,2.7967,101,zh,"Animation, Adventure, Fantasy","Studio Mir, Beijing Enlight Pictures, Horgos Coloroom Pictures",Liang Xuan,"Ji Guanlin, Pan Shulan, Su Shangqing","self sacrifice, magic, ocean, supernatural, human animal relationship, romance, coming of age, adult animation, anime, non-human protagonist, animal transformation",80020597,2016,13139276.68673519
356305,tt4501244,Why Him?,6.387,4217,Released,2016-12-22,38000000,118102725,3.407,111,en,Comedy,"21 Laps Entertainment, TSG Entertainment, 20th Century Fox, Red Hour, 75 Year Plan Productions",John Hamburg,"Bryan Cranston, James Franco, Zoey Deutch","daughter, rivalry, taunting, parent-in-law child-in-law relationship, zealous, playful, sentimental, hilarious, whimsical, sympathetic, vibrant",80102725,2016,13221404.68673519
346646,tt4768764,Veteran,6.922,219,Released,2015-08-05,7528230,87970000,2.5186,119,ko,"Action, Crime","Filmmaker R&K, Froniter Works Comic, Stone Comics Entertainment, CJ Entertainment, filmK",Ryoo Seung-wan,"Hwang Jung-min, Yoo Ah-in, Yoo Hai-jin","police corruption, police chase, truck driver, buddy cop, buddy comedy, street fight, spoiled rich kid, south korea, chaebol",80441770,2015,13560449.68673519
445571,tt2704998,Game Night,6.85,5873,Released,2018-02-15,37000000,117501013,5.8787,100,en,"Mystery, Comedy, Crime","New Line Cinema, Aggregate Films, Davis Entertainment",John Francis Daley,"Jason Bateman, Rachel McAdams, Kyle Chandler","jealousy, husband wife relationship, married couple, sarcasm, dark comedy, insult, revenge, neighbor, dog, game, group of friends, corvette stingray, creepy neighbor, aftercreditsstinger, embarrasment, brother brother relationship, board games",80501013,2018,13619692.68673519
353491,tt1648190,The Dark Tower,5.761,5191,Released,2017-08-03,60000000,113231078,9.1878,95,en,"Fantasy, Action, Science Fiction","Columbia Pictures, MRC, Imagine Entertainment, Weed Road Pictures",Nikolaj Arcel,"Idris Elba, Matthew McConaughey, Tom Taylor","mind control, gunslinger, based on novel or book, portal, parallel world, another world",53231078,2017,13650242.31326481
274862,tt3014284,The Lego Ninjago Movie,6.49,1075,Released,2017-09-21,70000000,123081555,3.8589,101,en,"Family, Animation, Action, Adventure, Comedy","Lin Pictures, Lord Miller, Vertigo Entertainment, Warner Animation Group, LEGO, Animal Logic",Charlie Bean,"Dave Franco, Justin Theroux, Fred Armisen","high school, martial arts, secret identity, ninja, based on toy, fighting, lego, father son conflict, mechs, elemental powers",53081555,2017,13799765.31326481
338967,tt1560220,Zombieland: Double Tap,6.92,5840,Released,2019-10-09,42000000,122800000,5.6025,99,en,"Comedy, Horror, Action","Pariah, Columbia Pictures, 2.0 Entertainment",Ruben Fleischer,"Woody Harrelson, Jesse Eisenberg, Emma Stone","marriage proposal, the white house, gore, road trip, sequel, survival, spoof, zombie, recreational vehicle, aftercreditsstinger, frantic, graceland, minivan, christmas present, absurd, hilarious, whimsical, ambiguous, amused, frightened",80800000,2019,13918679.68673519
375262,tt5083738,The Favourite,7.502,5582,Released,2018-11-23,15000000,95918706,4.219,120,en,"Drama, Comedy, Thriller, History","Waypoint Entertainment, Element Pictures, Scarlet Films, Film4 Productions, Fox Searchlight Pictures",Yorgos Lanthimos,"Emma Stone, Olivia Colman, Rachel Weisz","great britain, queen, rivalry, rabbit, lgbt, 18th century, cousin cousin relationship, duchess, palace intrigue, aristocracy, british monarchy, war of the spanish succession, drop disease, queen anne",80918706,2018,14037385.68673519
820446,tt11703710,Downton Abbey: A New Era,7.215,509,Released,2022-04-27,40000000,92651384,3.4027,125,en,"Drama, Romance","Carnival Films, Focus Features",Simon Curtis,"Hugh Bonneville, Maggie Smith, Jim Carter","villa, country house, southern france, testament, travel, britain, period drama, based on tv series",52651384,2022,14229936.31326481
263109,tt2872750,Shaun the Sheep Movie,6.956,1407,Released,2015-02-05,25000000,106209378,3.2527,85,en,"Family, Animation, Comedy, Adventure","Aardman, Anton Capital Entertainment, StudioCanal",Mark Burton,"Justin Fletcher, John Sparkes, Omid Djalili","sheep, amnesia, countryside, villain, stop motion, memory loss, hospital, best friend, big city, dog, disguise, farmer, hospitalization, claymation, hairstylist, sheep farm, plasticine, lighthearted, witty, brisk, comforting",81209378,2015,14328057.68673519
345920,tt4682786,Collateral Beauty,7.223,5420,Released,2016-12-15,36000000,88528280,3.2748,97,en,"Drama, Romance","Village Roadshow Pictures, Likely Story, Anonymous Content, New Line Cinema, PalmStar Media, Overbrook Entertainment",David Frankel,"Will Smith, Edward Norton, Kate Winslet","friendship, despair, group therapy, loss, grief, death, shocking, grieving father, actor, apathetic",52528280,2016,14353040.31326481
320288,tt6565702,Dark Phoenix,5.971,6646,Released,2019-06-05,200000000,252442974,8.7297,114,en,"Science Fiction, Action, Adventure","Genre Films, Hutch Parker Entertainment, 20th Century Fox, TSG Entertainment, Marvel Entertainment",Simon Kinberg,"Sophie Turner, James McAvoy, Nicholas Hoult","superhero, mutant, telekinesis, based on comic, superhero team, 1990s, cosmic",52442974,2019,14438346.31326481
565028,tt9347730,Candyman,6.0,1597,Released,2021-08-25,25000000,77411570,4.0753,91,en,"Horror, Thriller, Mystery","Metro-Goldwyn-Mayer, Monkeypaw Productions, Bron Studios, Universal Pictures",Nia DaCosta,"Yahya Abdul-Mateen II, Teyonah Parris, Colman Domingo","sequel, murder, urban legend, bee, evil, mirror, requel",52411570,2021,14469750.31326481
377447,tt4687848,Railroad Tigers,6.018,138,Released,2016-12-23,50000000,102205175,1.1341,124,zh,"Action, Adventure, Comedy, Family, War","Shan Dong Satellite TV Media, Shanghai Film Group, Sparkle Roll Media, Beijing Going Zoom Media, Mango Entertainment, J.Q. Pictures, Nextainment Pictures (Wuxi), Golden Network Asia",Ding Sheng,"Jackie Chan, Huang Zitao, Jaycee Chan","china, railroad, 1940s, feed the poor, railroad worker, freedom fighters",52205175,2016,14676145.31326481
785084,tt13833688,The Whale,7.827,4110,Released,2022-12-09,3000000,55101305,7.0929,117,en,Drama,"A24, Protozoa Pictures",Darren Aronofsky,"Brendan Fraser, Sadie Sink, Ty Simpkins","depression, nurse, missionary, idaho, bible, overweight man, based on play or musical, dying man, obesity, religion, death of lover, rebellious daughter, recluse, lgbt, eating disorder, empathy, teen anger, english teacher, abandonment, alcoholic mother, father daughter relationship, homosexual father, essay, religious symbolism, father daughter estrangement, morbidly obese, binge eating, queer loneliness",52101305,2022,14780015.31326481
619730,tt10731256,Don't Worry Darling,6.799,2607,Released,2022-09-21,35000000,86700000,4.9692,123,en,"Mystery, Horror, Thriller","Vertigo Entertainment, New Line Cinema",Olivia Wilde,"Florence Pugh, Harry Styles, Chris Pine","suburbian idyll, cult, palm springs, psychological thriller, stepford wife, woman director, 1950s, cultists, unhappy wife",51700000,2022,15181320.31326481
417678,tt5001718,"Everything, Everything",7.2,3694,Released,2017-05-18,10000000,61621140,3.1302,96,en,"Drama, Romance","Alloy Entertainment, Itaca Films, Metro-Goldwyn-Mayer, Warner Bros. Pictures",Stella Meghie,"Amandla Stenberg, Nick Robinson, Anika Noni Rose","based on novel or book, nurse, isolation, love, neighbor, teenage girl, air, teenage love, illness, sheltered, taking a risk, based on young adult novel",51621140,2017,15260180.31326481
567609,tt7798634,Ready or Not,7.0,4733,Released,2019-08-21,6000000,57600000,7.5762,95,en,"Horror, Comedy","Mythology Entertainment, Vinson Films, Fox Searchlight Pictures, Radio Silence Productions",Matt Bettinelli-Olpin,"Samara Weaving, Adam Brody, Mark O'Brien","escape, ritual, marriage, satanism, gore, pact with the devil, wealth, murder, wedding, game, exploding body, wedding dress, satanic cult, death game, absurd, frightened, horrified",51600000,2019,15281320.31326481
585268,tt7430722,War,6.75,332,Released,2019-10-02,16000000,67450000,2.6378,152,hi,"Action, Thriller, Adventure","Yash Raj Films, Reverie Entertainment",Siddharth Anand,"Hrithik Roshan, Tiger Shroff, Ashutosh Rana","friendship, chase, gun, italy, portugal, spy, traitor, two man army, karate, love, betrayal, shootout, one man army, explosion, india, motorcycle, one against many, mentor protégé relationship, motorcycle chase, new delhi india, yrf spy universe, bollywood",51450000,2019,15431320.31326481
390497,tt5910280,Tunnel,7.292,593,Released,2016-08-10,1000000,52444295,1.5988,126,ko,"Thriller, Drama","BA Entertainment, Showbox",Kim Seong-hun,"Ha Jung-woo, Bae Doona, Oh Dal-su","survival, disaster, reporter, trapped, rescue team, news reporter, trapped underground, south korea",51444295,2016,15437025.31326481
298618,tt0439572,The Flash,6.657,4483,Released,2023-06-13,220000000,271333313,15.0657,144,en,"Adventure, Action, Science Fiction","Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",Andy Muschietti,"Ezra Miller, Sasha Calle, Michael Keaton","hero, secret identity, superhero, based on comic, superhuman, super power, aftercreditsstinger, butterfly effect, dc extended universe (dceu), superhuman abilities, loss of mother",51333313,2023,15548007.31326481
416477,tt5462602,The Big Sick,7.33,2469,Released,2017-03-30,5000000,56303596,4.4469,120,en,"Comedy, Drama, Romance","FilmNation Entertainment, Apatow Productions, Story Ink",Michael Showalter,"Kumail Nanjiani, Zoe Kazan, Holly Hunter","chicago, illinois, new york city, immigrant, muslim, roommates, sadness, sarcasm, comedian, based on true story, one-man show, pakistan, family relationships, film in film, matchmaking, cultural difference, hospital, falling in love, family, illness, group of friends, intercultural relationship, aftercreditsstinger, college student, uber, traditional family, comedy club, stand-up comedian, grad school",51303596,2017,15577724.31326481
401981,tt2873282,Red Sparrow,6.533,6065,Released,2018-02-28,69000000,151572634,5.8217,140,en,"Thriller, Mystery","Chernin Entertainment, 20th Century Fox, TSG Entertainment",Francis Lawrence,"Jennifer Lawrence, Joel Edgerton, Matthias Schoenaerts","central intelligence agency (cia), sexual abuse, budapest, hungary, based on novel or book, self sacrifice, spy, patriotism, seduction, training, double agent, chechnya, hospital, torture, mole, female spy, mortal danger, deceit, uncle niece relationship, american embassy, moscow, russia, russian spy, hopeless, spy thriller, bolshoi ballet, ballet performance, secret code, prima ballerina, mother daughter relationship, theatre, asset, home health aide, secret meeting, gorky park",82572634,2018,15691313.68673519
291870,tt1860213,Dirty Grandpa,5.925,4411,Released,2016-01-20,11500000,94100000,4.9635,102,en,Comedy,"Covert Media, Lionsgate, BillBlock Media, QED International, Josephson Entertainment, Ninjas Runnin' Wild Productions, Taurus Film",Dan Mazer,"Robert De Niro, Zac Efron, Aubrey Plaza","funeral, golf, grandfather, road trip, crude humor, retired, pervert, army general, spring break, law firm, fiancé fiancée relationship, sex comedy, mini cooper, engaged couple, death of wife, imminent wedding, malicious, moving, grandfather grandson relationship, corporate lawyer, death of grandmother, boca raton, florida, amused, ridiculous",82600000,2016,15718679.68673519
167073,tt2381111,Brooklyn,7.312,3114,Released,2015-10-20,11000000,62076141,3.6745,111,en,"Romance, Drama, History","Wildgaze Films, Parallel Film Productions, BBC Film, Bun and Ham Productions, Finola Dwyer Productions, Item 7, Ingenious Media",John Crowley,"Saoirse Ronan, Domhnall Gleeson, Emory Cohen","ship, based on novel or book, love triangle, homesickness, marriage, community, working class, boarding house, suburb, ireland, brooklyn, new york city, journey, irish immigrant, 1950s",51076141,2015,15805179.31326481
585216,tt9844522,Escape Room: Tournament of Champions,6.532,2080,Released,2021-07-01,15000000,65774490,5.0523,88,en,"Horror, Thriller, Mystery","Original Film, Columbia Pictures, Shaken, Not Stirred Productions",Adam Robitel,"Taylor Russell, Logan Miller, Indya Moore","sequel, no escape, escape room, death game",50774490,2021,16106830.31326481
432527,tt5935704,Padmaavat,6.943,279,Released,2018-01-25,31000000,81673897,3.7527,163,hi,"Drama, History, Romance","Bhansali Productions, Viacom18 Studios",Sanjay Leela Bhansali,"Deepika Padukone, Ranveer Singh, Shahid Kapoor","epic, husband wife relationship, obsession, queen, delhi, india, afghanistan, sultan, musical, romance, honor, king, battle, period drama, fortress, based on song, poem or rhyme, medieval, mongol, history of india, 13th century, ancient india, mewar, india, bollywood",50673897,2018,16207423.31326481
304357,tt2404425,Woman in Gold,7.3,1392,Released,2015-03-20,11000000,61619773,1.5791,109,en,Drama,"Origin Pictures, BBC Film",Simon Curtis,"Helen Mirren, Ryan Reynolds, Tatiana Maslany","nazi, based on true story, art, stolen painting",50619773,2015,16261547.31326481
374111,tt4253360,The Himalayas,6.6,28,Released,2015-12-16,0,50544493,0.6895,125,ko,"Adventure, Drama","JK Film, CJ Entertainment",Lee Suk-hoon,"Hwang Jung-min, Jung Woo, Cho Seong-ha","rescue mission, climbing, snow, mountaineering, mountain rescue",50544493,2015,16336827.31326481
449443,tt1259528,Den of Thieves,6.84,3053,Released,2018-01-18,30000000,80509622,20.2851,140,en,"Action, Crime, Thriller","Atmosphere Entertainment MM, Diamond Film Productions, G-BASE, Tucker Tooley Entertainment, STXfilms, Universal Pictures",Christian Gudegast,"Gerard Butler, Pablo Schreiber, O'Shea Jackson Jr.","police brutality, detective, fbi, assault rifle, deputy sheriff, investigation, strip club, donut, heist, shootout, los angeles, california, divorce, bank robbery, hostage situation, death, ex-marine, security, armored truck, ex military, donut shop, bar",50509622,2018,16371698.31326481
337170,tt3532216,American Made,6.886,4603,Released,2017-08-18,50000000,133511855,8.9612,115,en,"Comedy, Crime, Drama","Universal Pictures, Cross Creek Pictures, Imagine Entertainment, Vendian Entertainment, Quadrant Pictures, Hercules Film Fund",Doug Liman,"Tom Cruise, Domhnall Gleeson, Sarah Wright","central intelligence agency (cia), drug smuggling, money laundering, pilot, based on true story, drug cartel, illegal drugs, dea agent, 1980s, pablo escobar",83511855,2017,16630534.68673519
573699,tt9288776,White Snake,7.711,493,Released,2019-01-11,11936735,62098770,3.9512,99,zh,"Romance, Animation, Fantasy","Light Chaser Animation Studios, Beijing Joy Pictures, Tianjin Maoyan Weying Media, Zhejiang Hengdian Film Production, Beijing Jinyi Jiayi Film Distribution, Dadi Film",Amp Wong,"Zhang Zhe, Yang Tianxiang, Tang Xiaoxi","assassin, china, emperor, love, dragon, poverty, ancient, 3d animation, donghua, cartoon snake",50162035,2019,16719285.31326481
290595,tt2381991,The Huntsman: Winter's War,6.286,4851,Released,2016-04-06,115000000,164989338,5.6521,114,en,"Action, Adventure, Drama","Roth Films, Universal Pictures, Perfect World Pictures",Cedric Nicolas-Troyan,"Chris Hemsworth, Charlize Theron, Emily Blunt","witch, strong woman, magic, fairy tale, female soldier, female empowerment, huntsman, wicked woman, live action remake",49989338,2016,16891982.31326481
487297,tt7634968,What Men Want,6.2,1475,Released,2019-02-08,20000000,69766483,5.1561,117,en,"Comedy, Romance","BET Films, Paramount Players, Paramount Pictures, Will Packer Productions",Adam Shankman,"Taraji P. Henson, Aldis Hodge, Josh Brener","telepathy, bartender, partnership, psychic, widower, single father, boxing trainer, national basketball association (nba), personal assistant, basketball player, sports agent, retelling, boys club, atlanta, georgia, father daughter relationship, best friends, woman in a man's world, best friend's wedding, passed over for promotion",49766483,2019,17114837.31326481
323676,tt2702724,The Boss,5.824,1346,Released,2016-04-07,29000000,78600000,1.8584,91,en,Comedy,"Universal Pictures, On the Day, Gary Sanchez Productions",Ben Falcone,"Melissa McCarthy, Kristen Bell, Peter Dinklage","business woman, ex-con, duringcreditsstinger, girl scouts",49600000,2016,17281320.31326481
646389,tt5884796,Plane,6.933,2346,Released,2023-01-12,25000000,74515586,7.0144,107,en,"Action, Adventure, Thriller","MadRiver Pictures, di Bonaventura Pictures, G-BASE, Olive Hill Media, Riverstone Pictures",Jean-François Richet,"Gerard Butler, Mike Colter, Tony Goldwyn","airplane, pilot, philippines, held hostage, plane crash, intense",49515586,2023,17365734.31326481
192141,tt1781922,No Escape,6.938,2569,Released,2015-08-26,5000000,54400000,3.7087,103,en,"Thriller, Action","Living Films, Bold Films, Brothers Dowdle Productions",John Erick Dowdle,"Owen Wilson, Lake Bell, Pierce Brosnan","hotel, rebellion, race against time, revolution, coup d'etat, engineer, survival, execution, american, family, american abroad, u.s. embassy",49400000,2015,17481320.31326481
616820,tt10665342,Halloween Ends,6.064,1832,Released,2022-10-12,20000000,104374176,6.3562,111,en,"Horror, Thriller","Universal Pictures, Blumhouse Productions, Miramax, Rough House Pictures, Trancas International Films",David Gordon Green,"Jamie Lee Curtis, Andi Matichak, James Jude Courtney","mask, sadism, radio station, psychopath, homicide, insanity, trauma, halloween, forbidden love, babysitter, illinois, bullying, sequel, halloween party, rampage, serial killer, slasher, accidental death, multiple stabbings, motorcycle, stabbing, sewer, evil, death of son, reboot, homeless man, mentor protégé relationship, autumn, halloween costume, grieving father, memoir, murder spree, human monster, death of a child, doomed romance, sadistic killer, grandmother granddaughter relationship, masked killer, junkyard, holiday horror",84374176,2022,17492855.68673519
449176,tt5164432,"Love, Simon",7.996,6081,Released,2018-02-16,17000000,66316289,4.0183,110,en,"Comedy, Drama, Romance","Temple Hill Entertainment, Fox 2000 Pictures, New Leaf Literary & Media, 20th Century Fox, Twisted Media",Greg Berlanti,"Nick Robinson, Logan Miller, Alexandra Shipp","coming out, sexual identity, high school, based on novel or book, sexuality, class, coming of age, bully, love, teen movie, male homosexuality, lgbt, lgbt teen, based on young adult novel, gay theme, boys' love (bl)",49316289,2018,17565031.31326481
306819,tt0810819,The Danish Girl,7.57,5785,Released,2015-11-27,15000000,64200000,4.8862,119,en,Drama,"Pretty Pictures, Working Title Films, Artémis Productions, Shelter Productions, Senator Global Productions, ReVision Pictures, Working Title Films",Tom Hooper,"Eddie Redmayne, Alicia Vikander, Matthias Schoenaerts","paris, france, based on novel or book, denmark, copenhagen, denmark, artist, painter, historical fiction, art, transsexual, surgery, lgbt, mourning, 1920s, desperate, dramatic, cliché, derogatory",49200000,2015,17681320.31326481
456570,tt5764096,Hindi Medium,7.271,175,Released,2017-05-19,3213790,52390000,0.909,132,hi,"Comedy, Drama",Maddock Films,Saket Chaudhary,"Irrfan Khan, Saba Qamar, Sanjana Sanghi","education system, bollywood",49176210,2017,17705110.31326481
323675,tt2869728,Ride Along 2,6.248,1700,Released,2016-01-14,40000000,124827316,3.0786,102,en,"Action, Comedy","Reel Chefs Catering, Universal Pictures, Will Packer Productions, Cube Vision",Tim Story,"Kevin Hart, Ice Cube, Olivia Munn","police, family relationships, sequel, police officer, misadventure, buddy film",84827316,2016,17945995.68673519
339964,tt2239822,Valerian and the City of a Thousand Planets,6.625,7588,Released,2017-07-20,177200000,225973340,9.095,137,en,"Adventure, Science Fiction, Action","Belga Films, River Road Entertainment, Grive Productions, EuropaCorp, UFA, Fundamental Films, Gulf Film, Novo Pictures, TF1 Films Production, Orange Studio, BNP Paribas Fortis",Luc Besson,"Dane DeHaan, Cara Delevingne, Clive Owen","future, shapeshifting, space travel, utopia, based on comic, alien, alien planet, energy, alien abduction, genocide, parallel world, political intrigue , pacifist, space opera, military, government agent, marketplace, trapped in space, federal government, unity, cosmopolis",48773340,2017,18107980.31326481
399360,tt4244998,Alpha,6.531,2583,Released,2018-08-17,51000000,99630675,6.8651,97,en,"Adventure, Drama","Studio 8, Columbia Pictures",Albert Hughes,"Kodi Smit-McPhee, Jóhannes Haukur Jóhannesson, Marcin Kowalczyk","wolf, ice age, human animal relationship, wilderness, survival, prehistory, snow, saber-toothed tiger, boy and dog, injury, pets, bison, upper palaeolithic, boar, appreciative, empathetic",48630675,2018,18250645.31326481
43074,tt1289401,Ghostbusters,5.3,6494,Released,2016-07-14,144000000,229147509,5.2558,117,en,"Action, Fantasy, Comedy","Ghost Corps, Columbia Pictures, Village Roadshow Pictures, LStar Capital, Feigco Entertainment, Pascal Pictures, The Montecito Picture Company",Paul Feig,"Kristen Wiig, Melissa McCarthy, Kate McKinnon","female friendship, ghost hunting, reboot, ghost",85147509,2016,18266188.68673519
309302,tt2909116,Wolf Totem,6.5,381,Released,2015-02-19,38000000,123205624,0.9221,116,zh,"Adventure, Drama","China Film Group Corporation, Columbia Pictures, Reperage, China Movie Channel, China Film Co-Production Corp., Loull Productions, Wild Bunch, Mars Films, Chinavision Media Group, Mandrill Visual Effects",Jean-Jacques Annaud,"William Feng, Shawn Dou, Ankhnyam Ragchaa","wolf, animals, epic battle, historical drama, 1960s",85205624,2015,18324303.68673519
241251,tt3181822,The Boy Next Door,4.9,2044,Released,2015-01-23,4000000,52425855,2.9738,91,en,Thriller,"Smart Entertainment, Blumhouse Productions, Nuyorican Productions",Rob Cohen,"Jennifer Lopez, Ryan Guzman, Ian Nelson","infidelity, high school, parent child relationship, loss of loved one, obsession, insanity, blackmail, villain, blind date, stalker, hidden camera, sociopath, unrequited love, neighbor, fatal attraction, older woman younger man relationship, aggressive, erotic thriller",48425855,2015,18455465.31326481
304372,tt3862750,The Perfect Guy,5.7,328,Released,2015-09-11,12000000,60273173,1.9194,100,en,"Drama, Thriller","Screen Gems, Rocklin / Faust",David M. Rosenthal,"Sanaa Lathan, Michael Ealy, Morris Chestnut","detective, stalking, los angeles, california, falling in love, break-up, group of friends, boyfriend girlfriend relationship, chance meeting, volatile, restraining order, lobbyist, long term relationship, perfect man, new relationship, mr. right, suspense thriller, want to get married, dangerous",48273173,2015,18608147.31326481
527641,tt6472976,Five Feet Apart,8.238,5698,Released,2019-03-14,7000000,92600000,9.3621,116,en,"Romance, Drama","Wayfarer Entertainment, CBS Films",Justin Baldoni,"Haley Lu Richardson, Cole Sprouse, Moisés Arias","forbidden love, terminal illness, hospital, best friend, falling in love, cystic fibrosis, star crossed lovers, first date, true love, teenager, dramatic, sentimental, romantic, melodramatic",85600000,2019,18718679.68673519
278924,tt3522806,Mechanic: Resurrection,6.019,3416,Released,2016-08-25,40000000,125729635,7.191,98,en,"Action, Crime, Thriller","Davis Films, ME2 Productions, Millennium Media, Chartoff-Winkler Productions, Summit Entertainment",Dennis Gansel,"Jason Statham, Jessica Alba, Tommy Lee Jones","assassin, sequel, murder, mechanic, killer, around the world",85729635,2016,18848314.68673519
166424,tt1502712,Fantastic Four,4.423,6060,Released,2015-08-05,120000000,167977596,5.1976,100,en,"Action, Adventure, Science Fiction","20th Century Fox, Constantin Film, Marvel Entertainment, Marv, Genre Films, Robert Kulzer Productions, TSG Entertainment",Josh Trank,"Miles Teller, Michael B. Jordan, Kate Mara","teleportation, superhero, transformation, telekinesis, portal, based on comic, superhero team, invisible person",47977596,2015,18903724.31326481
463319,tt6864046,Shadow,6.726,399,Released,2018-09-30,44005000,91708374,1.901,116,zh,"Action, War","Village Roadshow Pictures Asia, LeVision Pictures, Bona Film Group, Perfect Village Entertainment, Tencent Pictures",Zhang Yimou,"Deng Chao, Sun Li, Ryan Zheng","shadow, sombra, ying",47703374,2018,19177946.31326481
287948,tt2938956,The Transporter Refueled,5.506,1504,Released,2015-09-02,25000000,72629670,3.8967,95,en,"Action, Thriller, Crime","EuropaCorp, TF1 Films Production, Fundamental Films, Canal+, OCS, TF1, TMC, Belga Films, Belga Productions",Camille Delamarre,"Ed Skrein, Ray Stevenson, Loan Chabanol","transporter, sequel, french riviera, reboot, bank heist",47629670,2015,19251650.31326481
434119,tt5606538,Confidential Assignment,6.8,132,Released,2017-01-18,8520000,56100000,1.9197,125,ko,"Action, Drama","CJ Entertainment, JK Film, Rear Window, HB Entertainment",Kim Sung-hoon,"Hyun Bin, Yoo Hai-jin, Kim Joo-hyuk","police, spy, detective, buddy cop, cooperation, buddy detective duo, inter-korean relations, seoul, south korea",47580000,2017,19301320.31326481
505026,tt7657566,Death on the Nile,6.43,3807,Released,2022-02-09,90000000,137307235,7.1052,127,en,"Mystery, Crime, Thriller","The Mark Gordon Company, Genre Films, 20th Century Studios, Scott Free Productions",Kenneth Branagh,"Kenneth Branagh, Tom Bateman, Annette Bening","egypt, based on novel or book, detective, honeymoon, nile, remake, mysterious, murder mystery, 1930s, frustrated",47307235,2022,19574085.31326481
